match_id,innings,over,ball,runs,wicket,extras,batting_team,bowling_team,striker,non_striker,bowler,current_score,wickets_lost,required_rr,current_rr,target,recent_runs,recent_wickets,dot_ball_streak,partnership_runs,partnership_balls,momentum_state,pressure_level,collapse_risk,boundary,six,four,phase_of_match,win_probability,commentary_text,commentary_type,importance,tone
1150534,1,6,3,4,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Nida Dar,64,0,0.0,9.8462,0,14,0,0,64,39,BATTING,LOW,LOW,1,0,1,MIDDLE_OVERS,99.0,"BL Mooney finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,6,4,0,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Nida Dar,64,0,0.0,9.6,0,14,0,1,64,40,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,97.31,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,6,5,0,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Nida Dar,64,0,0.0,9.3659,0,10,0,2,64,41,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,93.7297,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,6,6,0,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Nida Dar,64,0,0.0,9.1429,0,6,0,3,64,42,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,86.2021,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,7,1,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Aliya Riaz,64,0,0.0,8.9302,0,5,0,4,64,43,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,83.3288,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,7,2,1,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Aliya Riaz,65,0,0.0,8.8636,0,5,0,0,65,44,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,87.1832,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,7,3,1,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Aliya Riaz,66,0,0.0,8.8,0,2,0,0,66,45,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,82.4444,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,7,4,2,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Aliya Riaz,68,0,0.0,8.8696,0,4,0,0,68,46,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,85.6468,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,7,5,4,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Aliya Riaz,72,0,0.0,9.1915,0,8,0,0,72,47,BATTING,LOW,LOW,1,0,1,MIDDLE_OVERS,99.0,"AJ Healy finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,7,6,0,1,0,Australia,Pakistan,AJ Healy,BL Mooney,Aliya Riaz,72,1,0.0,9.0,0,8,1,1,72,48,NEUTRAL,LOW,LOW,0,0,0,MIDDLE_OVERS,60.2775,"Aliya Riaz strikes and removes AJ Healy, a timely wicket for Pakistan.",wicket,high,dramatic
1150534,1,8,1,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Nida Dar,73,1,0.0,8.9388,0,9,1,0,1,1,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,80.6765,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,8,2,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Nida Dar,73,1,0.0,8.76,0,8,1,1,1,2,NEUTRAL,LOW,LOW,0,0,0,MIDDLE_OVERS,77.857,MM Lanning takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,8,3,3,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Nida Dar,76,1,0.0,8.9412,0,10,1,0,4,3,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,82.2263,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,8,4,0,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Nida Dar,76,1,0.0,8.7692,0,8,1,1,4,4,NEUTRAL,LOW,LOW,0,0,0,MIDDLE_OVERS,77.8716,BL Mooney takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,8,5,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Nida Dar,77,1,0.0,8.717,0,5,1,0,5,5,NEUTRAL,LOW,LOW,0,0,0,MIDDLE_OVERS,74.1408,BL Mooney takes 1 from the ball with calm control.,ball,low,neutral
1150534,1,8,6,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Nida Dar,77,1,0.0,8.5556,0,5,0,1,5,6,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,84.1299,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,9,1,0,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Aliya Riaz,77,1,0.0,8.4,0,4,0,2,5,7,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,81.3472,BL Mooney takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,9,2,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Aliya Riaz,78,1,0.0,8.3571,0,5,0,0,6,8,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,84.8052,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,9,3,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Aliya Riaz,78,1,0.0,8.2105,0,2,0,1,6,9,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,78.9447,MM Lanning takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,9,4,2,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Aliya Riaz,80,1,0.0,8.2759,0,4,0,0,8,10,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,83.1304,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,9,5,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Aliya Riaz,80,1,0.0,8.1356,0,3,0,1,8,11,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,80.372,MM Lanning takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,9,6,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Aliya Riaz,80,1,0.0,8.0,0,3,0,2,8,12,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,79.167,MM Lanning takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,10,1,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Sana Mir,81,1,0.0,7.9672,0,4,0,0,9,13,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,82.5779,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,10,2,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Sana Mir,81,1,0.0,7.8387,0,3,0,1,9,14,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,79.5908,MM Lanning takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,10,3,1,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Sana Mir,82,1,0.0,7.8095,0,4,0,0,10,15,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,82.0243,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,10,4,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Sana Mir,83,1,0.0,7.7812,0,3,0,0,11,16,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,80.3789,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,10,5,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Sana Mir,83,1,0.0,7.6615,0,3,0,1,11,17,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,78.9687,MM Lanning takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,10,6,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Sana Mir,83,1,0.0,7.5455,0,3,0,2,11,18,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,77.5714,MM Lanning takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,11,1,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Aliya Riaz,84,1,0.0,7.5224,0,3,0,0,12,19,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,79.4704,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,11,2,1,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Aliya Riaz,85,1,0.0,7.5,0,4,0,0,13,20,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,80.9377,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,11,3,2,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Aliya Riaz,87,1,0.0,7.5652,0,5,0,0,15,21,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,82.7126,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,11,4,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Aliya Riaz,88,1,0.0,7.5429,0,5,0,0,16,22,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,82.6343,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,11,5,2,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Aliya Riaz,90,1,0.0,7.6056,0,7,0,0,18,23,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,85.9465,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,11,6,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Aliya Riaz,90,1,0.0,7.5,0,7,0,1,18,24,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,84.5858,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,12,1,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Nashra Sandhu,91,1,0.0,7.4795,0,7,0,0,19,25,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,85.5038,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,12,2,1,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Nashra Sandhu,92,1,0.0,7.4595,0,7,0,0,20,26,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,85.4336,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,12,3,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Nashra Sandhu,93,1,0.0,7.44,0,6,0,0,21,27,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,83.8191,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,12,4,1,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Nashra Sandhu,94,1,0.0,7.4211,0,6,0,0,22,28,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,83.7528,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,12,5,4,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Nashra Sandhu,98,1,0.0,7.6364,0,8,0,0,26,29,BATTING,LOW,LOW,1,0,1,MIDDLE_OVERS,98.8406,"BL Mooney finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,12,6,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Nashra Sandhu,99,1,0.0,7.6154,0,9,0,0,27,30,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,89.0729,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,13,1,0,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Anam Amin,99,1,0.0,7.519,0,8,0,1,27,31,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,86.1984,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,13,2,0,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Anam Amin,99,1,0.0,7.425,0,7,0,2,27,32,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,83.3325,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,13,3,4,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Anam Amin,103,1,0.0,7.6296,0,10,0,0,31,33,BATTING,LOW,LOW,1,0,1,MIDDLE_OVERS,99.0,"BL Mooney finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,13,4,4,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Anam Amin,107,1,0.0,7.8293,0,13,0,0,35,34,BATTING,LOW,LOW,1,0,1,MIDDLE_OVERS,99.0,"BL Mooney finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,13,5,1,0,0,Australia,Pakistan,BL Mooney,MM Lanning,Anam Amin,108,1,0.0,7.8072,0,10,0,0,36,35,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,91.2922,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,13,6,0,0,0,Australia,Pakistan,MM Lanning,BL Mooney,Anam Amin,108,1,0.0,7.7143,0,9,0,1,36,36,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,88.4301,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,14,1,0,1,0,Australia,Pakistan,BL Mooney,MM Lanning,Nashra Sandhu,108,2,0.0,7.6235,0,9,1,2,36,37,NEUTRAL,LOW,LOW,0,0,0,MIDDLE_OVERS,56.3513,"Nashra Sandhu strikes and removes BL Mooney, a timely wicket for Pakistan.",wicket,high,dramatic
1150534,1,14,2,6,0,0,Australia,Pakistan,MM Lanning,A Gardner,Nashra Sandhu,114,2,0.0,7.9535,0,15,1,0,6,1,BATTING,LOW,LOW,1,1,0,MIDDLE_OVERS,97.9657,"MM Lanning finds the maximum, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,14,3,1,0,0,Australia,Pakistan,MM Lanning,A Gardner,Nashra Sandhu,115,2,0.0,7.931,0,12,1,0,7,2,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,82.0088,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,14,4,0,0,0,Australia,Pakistan,A Gardner,MM Lanning,Nashra Sandhu,115,2,0.0,7.8409,0,8,1,1,7,3,NEUTRAL,LOW,LOW,0,0,0,MIDDLE_OVERS,74.5185,A Gardner takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,14,5,1,0,0,Australia,Pakistan,A Gardner,MM Lanning,Nashra Sandhu,116,2,0.0,7.8202,0,8,1,0,8,4,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,75.4358,A Gardner takes 1 from the ball with calm control.,ball,low,neutral
1150534,1,14,6,1,0,0,Australia,Pakistan,MM Lanning,A Gardner,Nashra Sandhu,117,2,0.0,7.8,0,9,1,0,9,5,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,76.9109,MM Lanning takes 1 from the ball with calm control.,ball,low,neutral
1150534,1,15,1,1,0,0,Australia,Pakistan,MM Lanning,A Gardner,Anam Amin,118,2,0.0,7.7802,0,10,0,0,10,6,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,89.6224,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,15,2,1,0,0,Australia,Pakistan,A Gardner,MM Lanning,Anam Amin,119,2,0.0,7.7609,0,5,0,0,11,7,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,81.8247,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,15,3,0,0,0,Australia,Pakistan,MM Lanning,A Gardner,Anam Amin,119,2,0.0,7.6774,0,4,0,1,11,8,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,78.9955,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,15,4,4,0,0,Australia,Pakistan,MM Lanning,A Gardner,Anam Amin,123,2,0.0,7.8511,0,8,0,0,15,9,BATTING,LOW,LOW,1,0,1,MIDDLE_OVERS,98.0193,"MM Lanning finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,15,5,4,0,0,Australia,Pakistan,MM Lanning,A Gardner,Anam Amin,127,2,0.0,8.0211,0,11,0,0,19,10,BATTING,LOW,LOW,1,0,1,MIDDLE_OVERS,99.0,"MM Lanning finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,15,6,2,0,0,Australia,Pakistan,MM Lanning,A Gardner,Anam Amin,129,2,0.0,8.0625,0,12,0,0,21,11,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,93.5851,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,16,1,2,0,0,Australia,Pakistan,A Gardner,MM Lanning,Nida Dar,131,2,0.0,8.1031,0,13,0,0,23,12,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,95.1955,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,16,2,1,0,0,Australia,Pakistan,A Gardner,MM Lanning,Nida Dar,132,2,0.0,8.0816,0,13,0,0,24,13,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,95.1614,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,16,3,1,0,0,Australia,Pakistan,MM Lanning,A Gardner,Nida Dar,133,2,0.0,8.0606,0,14,0,0,25,14,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,96.6741,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,16,4,1,0,0,Australia,Pakistan,A Gardner,MM Lanning,Nida Dar,134,2,0.0,8.04,0,11,0,0,26,15,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,92.0034,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,16,5,1,0,0,Australia,Pakistan,MM Lanning,A Gardner,Nida Dar,135,2,0.0,8.0198,0,8,0,0,27,16,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,87.3334,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,16,6,0,0,0,Australia,Pakistan,A Gardner,MM Lanning,Nida Dar,135,2,0.0,7.9412,0,6,0,1,27,17,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,83.0136,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,17,1,1,0,0,Australia,Pakistan,MM Lanning,A Gardner,Nashra Sandhu,136,2,0.0,7.9223,0,5,0,0,28,18,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,82.3913,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,17,2,1,0,0,Australia,Pakistan,A Gardner,MM Lanning,Nashra Sandhu,137,2,0.0,7.9038,0,5,0,0,29,19,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,82.3263,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,17,3,1,0,0,Australia,Pakistan,MM Lanning,A Gardner,Nashra Sandhu,138,2,0.0,7.8857,0,5,0,0,30,20,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,82.2627,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,17,4,6,0,0,Australia,Pakistan,A Gardner,MM Lanning,Nashra Sandhu,144,2,0.0,8.1509,0,10,0,0,36,21,BATTING,LOW,LOW,1,1,0,DEATH_OVERS,99.0,"A Gardner finds the maximum, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,17,5,0,1,0,Australia,Pakistan,A Gardner,MM Lanning,Nashra Sandhu,144,3,0.0,8.0748,0,9,1,1,36,22,NEUTRAL,LOW,MEDIUM,0,0,0,DEATH_OVERS,57.2066,"Nashra Sandhu strikes and removes A Gardner, a timely wicket for Pakistan.",wicket,high,dramatic
1150534,1,17,6,1,0,0,Australia,Pakistan,MM Lanning,EJ Villani,Nashra Sandhu,145,3,0.0,8.0556,0,10,1,0,1,1,BATTING,LOW,MEDIUM,0,0,0,DEATH_OVERS,77.6722,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,18,1,1,0,0,Australia,Pakistan,MM Lanning,EJ Villani,Sana Mir,146,3,0.0,8.0367,0,10,1,0,2,2,BATTING,LOW,MEDIUM,0,0,0,DEATH_OVERS,77.6422,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,18,2,4,0,0,Australia,Pakistan,EJ Villani,MM Lanning,Sana Mir,150,3,0.0,8.1818,0,13,1,0,6,3,BATTING,LOW,MEDIUM,1,0,1,DEATH_OVERS,93.7503,"EJ Villani finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,18,3,2,0,0,Australia,Pakistan,EJ Villani,MM Lanning,Sana Mir,152,3,0.0,8.2162,0,14,1,0,8,4,BATTING,LOW,MEDIUM,0,0,0,DEATH_OVERS,84.1108,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,18,4,1,0,0,Australia,Pakistan,EJ Villani,MM Lanning,Sana Mir,153,3,0.0,8.1964,0,9,1,0,9,5,BATTING,LOW,MEDIUM,0,0,0,DEATH_OVERS,76.3494,EJ Villani takes 1 from the ball with calm control.,ball,low,neutral
1150534,1,18,5,4,0,0,Australia,Pakistan,MM Lanning,EJ Villani,Sana Mir,157,3,0.0,8.3363,0,13,0,0,13,6,BATTING,LOW,LOW,1,0,1,DEATH_OVERS,99.0,"MM Lanning finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,18,6,1,0,0,Australia,Pakistan,MM Lanning,EJ Villani,Sana Mir,158,3,0.0,8.3158,0,13,0,0,14,7,BATTING,LOW,LOW,0,0,0,DEATH_OVERS,93.9577,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,19,1,0,1,0,Australia,Pakistan,MM Lanning,EJ Villani,Aliya Riaz,158,4,0.0,8.2435,0,12,1,1,14,8,NEUTRAL,LOW,MEDIUM,0,0,0,DEATH_OVERS,60.5371,"Aliya Riaz strikes and removes MM Lanning, a timely wicket for Pakistan.",wicket,high,dramatic
1150534,1,19,2,1,0,0,Australia,Pakistan,RL Haynes,EJ Villani,Aliya Riaz,159,4,0.0,8.2241,0,9,1,0,1,1,BATTING,LOW,MEDIUM,0,0,0,DEATH_OVERS,74.8183,RL Haynes takes 1 from the ball with calm control.,ball,low,neutral
1150534,1,19,3,0,0,0,Australia,Pakistan,EJ Villani,RL Haynes,Aliya Riaz,159,4,0.0,8.1538,0,7,1,1,1,2,NEUTRAL,LOW,MEDIUM,0,0,0,DEATH_OVERS,70.6249,EJ Villani takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,19,4,0,1,0,Australia,Pakistan,EJ Villani,RL Haynes,Aliya Riaz,159,5,0.0,8.0847,0,6,2,2,1,3,BOWLING,LOW,HIGH,0,0,0,DEATH_OVERS,37.2093,Huge twist in the contest as Aliya Riaz breaks through with the pressure peaking around EJ Villani.,turning_point,high,dramatic
1150534,1,19,5,2,0,0,Australia,Pakistan,EA Perry,RL Haynes,Aliya Riaz,161,5,0.0,8.1176,0,4,2,0,2,1,NEUTRAL,LOW,HIGH,0,0,0,DEATH_OVERS,54.1095,Another blow for Australia; the innings is wobbling and the pressure keeps climbing.,collapse,high,analytical
1150534,1,19,6,4,0,0,Australia,Pakistan,EA Perry,RL Haynes,Aliya Riaz,165,5,0.0,8.25,0,7,2,0,6,2,NEUTRAL,LOW,HIGH,1,0,1,DEATH_OVERS,70.1974,Another blow for Australia; the innings is wobbling and the pressure keeps climbing.,collapse,high,analytical
1150534,2,0,1,0,0,0,Pakistan,Australia,Ayesha Zafar,Nahida Khan,ML Schutt,0,0,8.3697,0.0,166,0,0,1,0,1,NEUTRAL,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
1150534,2,0,2,0,0,0,Pakistan,Australia,Ayesha Zafar,Nahida Khan,ML Schutt,0,0,8.4407,0.0,166,0,0,2,0,2,NEUTRAL,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
1150534,2,0,3,2,0,0,Pakistan,Australia,Ayesha Zafar,Nahida Khan,ML Schutt,2,0,8.4103,4.0,166,2,0,0,2,3,NEUTRAL,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
1150534,2,0,4,0,0,0,Pakistan,Australia,Ayesha Zafar,Nahida Khan,ML Schutt,2,0,8.4828,3.0,166,2,0,1,2,4,NEUTRAL,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
1150534,2,0,5,0,0,0,Pakistan,Australia,Ayesha Zafar,Nahida Khan,ML Schutt,2,0,8.5565,2.4,166,2,0,2,2,5,NEUTRAL,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
1150534,2,0,6,0,1,0,Pakistan,Australia,Ayesha Zafar,Nahida Khan,ML Schutt,2,1,8.6316,2.0,166,2,1,3,2,6,BOWLING,EXTREME,LOW,0,0,0,POWERPLAY,1.0,Huge twist in the contest as ML Schutt breaks through with the pressure peaking around Ayesha Zafar.,turning_point,high,dramatic
1150534,2,1,1,1,0,0,Pakistan,Australia,Nahida Khan,Umaima Sohail,S Molineux,3,1,8.6549,2.5714,166,3,1,0,1,1,NEUTRAL,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
1150534,2,1,2,1,0,0,Pakistan,Australia,Umaima Sohail,Nahida Khan,S Molineux,4,1,8.6786,3.0,166,4,1,0,2,2,NEUTRAL,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
1150534,2,1,3,0,0,0,Pakistan,Australia,Nahida Khan,Umaima Sohail,S Molineux,4,1,8.7568,2.6667,166,2,1,1,2,3,BOWLING,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
1150534,2,1,4,0,0,0,Pakistan,Australia,Nahida Khan,Umaima Sohail,S Molineux,4,1,8.8364,2.4,166,2,1,2,2,4,BOWLING,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
1150534,2,1,5,0,0,0,Pakistan,Australia,Nahida Khan,Umaima Sohail,S Molineux,4,1,8.9174,2.1818,166,2,1,3,2,5,BOWLING,EXTREME,LOW,0,0,0,POWERPLAY,1.0,The pressure is extreme right now as Pakistan tries to manage the rate.,pressure,high,dramatic
